side_in_poke_index,side_in_time,center_in_poke_index,center_in_time,chose_left,chose_right,left_reward_prob,right_reward_prob,was_rewarded,word_l1,word_l1_generic,word_l2,word_l2_generic,word_l3,word_l3_generic,switched,1_Reward,1_Choice,1_Switch,2_Reward,2_Choice,2_Switch,3_Reward,3_Choice,3_Switch,reward_seq_3,choice_seq_3,choice_seq_3_letters,switch_seq_3,Q_left,Q_right,Q_diff,Rolling_Accuracy,Rolling_PRight,Expected_PRight,Signed_Deviation,Choice_Deviation,Rolling_Switch_Rate,Behavioral_State,matched_side_in_index,matched_center_in_index,photometry_center_in_index,photometry_center_out_index,photometry_side_in_index,photometry_side_out_index,has_all_photometry_data,photometry_outcome_index,center_in_s,center_out_s,side_in_s,side_out_s,peak_z_center_in,auc_center_in,peak_z_side_in,auc_side_in,peak_z_outcome,auc_outcome,peak_z_side_out,auc_side_out,mouse,date,hemisphere,condition,dob,treatment,viral_expression,age_days
1005,1299.0590069442987,1004,1298.7300004810095,False,True,0.09999999999999998,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0012864161768519709,0.9999984917599841,0.9987120755831321,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,23969,23963,23963,23964,23969,23977,True,23969,1294.002,1294.056,1294.326,1294.758,1.6186128795312729,0.053187022893314735,4.966332014970201,1.29582224451008,4.966332014970201,1.29582224451008,6.424176228030171,3.9035255584064448,WCL30,081723,green_l,saline,2023-02-28,,,170
1008,1301.4350049197674,1007,1301.1450044810772,False,True,0.09999999999999998,0.9,True,R,A,rR,aA,RrR,AaA,0,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.0012864161768519709,0.10914513722246055,0.10785872104560858,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,24013,24008,24008,24008,24013,24030,True,24013,1296.432,1296.432,1296.702,1297.62,1.3912957309653247,0.4938328903855039,0.22030880105242698,-0.20841685390711623,0.22030880105242698,-0.20841685390711623,-1.5606707803293136,-2.3031492968739067,WCL30,081723,green_l,saline,2023-02-28,,,170
1010,1303.6739990115166,1009,1303.2950028777122,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,rRR,aAA,0,1,1,0,0,1,0,1,1,0,101,111,RRR,000,0.0012864161768519709,0.9027673771067165,0.9014809609298645,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,24055,24048,24048,24048,24055,24072,True,24055,1298.592,1298.592,1298.97,1299.888,-3.200882925289201,-4.917907393812062,-2.9239763029726586,-5.240152704028808,-2.9239763029726586,-5.240152704028808,0.09154059151918717,-0.7662881270043371,WCL30,081723,green_l,saline,2023-02-28,,,170
1012,1305.2330028265715,1011,1304.8760041594505,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,0,1,0,110,111,RRR,000,0.0012864161768519709,0.9893875160256398,0.9881010998487878,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,24084,24077,24077,24077,24084,24105,True,24084,1300.158,1300.158,1300.536,1301.67,0.822082479264746,-0.3625801746085946,0.45296107156721654,-0.5709374177785251,0.45296107156721654,-0.5709374177785251,2.125229349116327,0.753584665137575,WCL30,081723,green_l,saline,2023-02-28,,,170
1014,1306.9600000977516,1013,1306.6489979624748,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0012864161768519709,0.9988416972333487,0.9975552810564967,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,24116,24110,24110,24110,24115,24141,True,24115,1301.94,1301.94,1302.21,1303.614,2.1531267296704564,-0.18695584443513763,0.6503479856633083,-1.0380670475026246,0.6503479856633083,-1.0380670475026246,0.8924756217982072,0.5682646686568591,WCL30,081723,green_l,saline,2023-02-28,,,170
1016,1308.93700607121,1015,1308.6480014026165,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0012864161768519709,0.999873576694912,0.99858716051806,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,24152,24147,24147,24147,24152,24173,True,24152,1303.9379999999999,1303.9379999999999,1304.208,1305.342,1.4285579080705981,0.797277770527995,2.2716336856182857,0.8426579463448929,2.2716336856182857,0.8426579463448929,1.857798870018991,1.1100280918869252,WCL30,081723,green_l,saline,2023-02-28,,,170
1018,1311.004999279976,1017,1310.6629975140095,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0012864161768519709,0.9999862014902066,0.9986997853133546,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,24190,24184,24184,24186,24191,24214,True,24191,1305.936,1306.044,1306.314,1307.556,1.9308711591546128,0.7715343083536437,1.1181838615533946,-0.2490963524305806,1.1181838615533946,-0.2490963524305806,2.6090353847090753,1.4016895017173985,WCL30,081723,green_l,saline,2023-02-28,,,170
1020,1312.9049990326166,1019,1312.6010075211525,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0012864161768519709,0.9999984939574836,0.9987120777806316,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,24226,24220,24220,24220,24225,24247,True,24225,1307.8799999999999,1307.8799999999999,1308.15,1309.338,3.065309980948094,1.431226738610145,3.39497596873896,0.8524519174904204,3.39497596873896,0.8524519174904204,1.4572675453670727,0.5487180455497505,WCL30,081723,green_l,saline,2023-02-28,,,170
1022,1314.6020025014877,1021,1314.2920061945915,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0012864161768519709,0.9999998356225349,0.9987134194456829,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,24257,24251,24251,24252,24257,24279,True,24257,1309.554,1309.608,1309.878,1311.066,1.2822735171075332,0.5452393549784389,1.3899473750451246,0.13942152630723473,1.3899473750451246,0.13942152630723473,1.1922691786860578,0.6680419834302046,WCL30,081723,green_l,saline,2023-02-28,,,170
1024,1316.5549993515015,1023,1316.0860016942024,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0012864161768519709,0.999999982058972,0.99871356588212,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,24293,24285,24284,24285,24293,24315,True,24293,1311.336,1311.3899999999999,1311.822,1313.01,1.2265042620519313,0.6967430945392737,1.2623286533120541,-0.14674370367317038,1.2623286533120541,-0.14674370367317038,0.7464838229309231,-0.06884483252067525,WCL30,081723,green_l,saline,2023-02-28,,,170
1026,1318.3020025491714,1025,1317.9850056767464,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0012864161768519709,0.999999998041821,0.9987135818649691,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,24326,24320,24320,24321,24325,24347,True,24325,1313.28,1313.334,1313.55,1314.738,0.775367714565932,-0.03187092738116301,0.4678636990455908,-0.06822763103053979,0.4678636990455908,-0.06822763103053979,1.7927563395892496,0.9422822018498117,WCL30,081723,green_l,saline,2023-02-28,,,170
1028,1320.0710032135248,1027,1319.6860022842884,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0012864161768519709,0.999999999786274,0.998713583609422,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,24358,24351,24351,24352,24358,24384,True,24358,1314.954,1315.008,1315.3319999999999,1316.7359999999999,2.1235818042866113,0.49383229830480513,1.0566354896835641,-0.6693510601139634,1.0566354896835641,-0.6693510601139634,4.039732191104498,2.405067157220181,WCL30,081723,green_l,saline,2023-02-28,,,170
1030,1322.2859982401133,1029,1322.0000009983778,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0012864161768519709,0.9999999999766728,0.9987135837998208,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,24399,24394,24394,24394,24399,24423,True,24399,1317.276,1317.276,1317.546,1318.842,6.42700142090102,2.006521931451086,2.311067788709382,-0.3271355667647332,2.311067788709382,-0.3271355667647332,-0.08680746670186303,-0.34761437665446837,WCL30,081723,green_l,saline,2023-02-28,,,170
1032,1324.1210013628006,1031,1323.842004686594,False,True,0.9,0.09999999999999998,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,0.0012864161768519709,0.9999999999974539,0.9987135838206019,0.8,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,24433,24428,24428,24428,24433,24443,True,24433,1319.112,1319.112,1319.382,1319.922,1.3966323646612793,0.22977924069820027,2.865654374057769,1.215913916192644,2.865654374057769,1.215913916192644,5.766835968009054,4.29524988775883,WCL30,081723,green_l,saline,2023-02-28,,,170
1034,1325.6010074168444,1033,1325.2640046179295,False,True,0.9,0.09999999999999998,False,r,a,rr,aa,Rrr,Aaa,0,0,1,0,1,1,0,1,1,0,011,111,RRR,000,0.0012864161768519709,0.10914530183949445,0.10785888566264247,0.6,1.0,0.09999999999999998,0.9,0.9,0.0,Right Bias,24461,24454,24455,24455,24461,24465,True,24461,1320.57,1320.57,1320.894,1321.11,6.097418571753661,3.722590858298028,3.6025218148799714,2.48331253053635,3.6025218148799714,2.48331253053635,2.417088337792268,1.8093077182942388,WCL30,081723,green_l,saline,2023-02-28,,,170
1036,1327.4570021778345,1035,1326.9030019640923,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,rrL,aaB,1,0,1,0,0,1,0,1,1,0,001,111,RRR,000,0.0012864161768519709,0.011912696913664686,0.010626280736812715,0.6,0.8,0.09999999999999998,0.7000000000000001,0.7000000000000001,0.2,Right Bias,24495,24485,24485,24487,24495,24511,True,24495,1322.19,1322.298,1322.73,1323.594,1.1679783170828741,0.18674661229027373,0.8725901897576497,-0.9309022846873191,0.8725901897576497,-0.9309022846873191,0.23055191053877977,-1.4604105716548474,WCL30,081723,green_l,saline,2023-02-28,,,170
1038,1329.3310012668371,1037,1328.8010001182556,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,0,0,1,0,100,011,LRR,100,0.8909951044421417,0.011912696913664686,-0.879082407528477,0.6,0.6,0.09999999999999998,0.5,0.5,0.2,Right Bias,24530,24520,24520,24521,24529,24553,True,24529,1324.08,1324.134,1324.566,1325.862,0.9816071926420463,-0.6553941085056303,-0.5915795665606457,-2.0077506694289293,-0.5915795665606457,-2.0077506694289293,0.48746523554174587,-0.3032979399030996,WCL30,081723,green_l,saline,2023-02-28,,,170
1043,1332.634000852704,1042,1332.3020070791245,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,1,0,1,0,110,001,LLR,010,0.9881026277723247,0.011912696913664686,-0.97618993085866,0.6,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.2,Exploration,24591,24585,24585,24586,24591,24612,True,24591,1327.59,1327.644,1327.914,1329.048,2.341983085424831,0.5790370878782471,0.8279212948653628,-1.5049784451549364,0.8279212948653628,-1.5049784451549364,-0.9217095734348766,-1.6292942814976976,WCL30,081723,green_l,saline,2023-02-28,,,170
1045,1334.4810035079718,1044,1334.1220032423735,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,1,111,000,LLL,001,0.9987014577171103,0.011912696913664686,-0.9867887608034456,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,24625,24619,24618,24619,24625,24649,True,24625,1329.372,1329.426,1329.75,1331.046,-0.16646706811634868,-1.0258863845450583,-0.07694031692118483,-1.2998907982868824,-0.07694031692118483,-1.2998907982868824,0.8059055968238055,0.4065679918610496,WCL30,081723,green_l,saline,2023-02-28,,,170
1047,1336.7050006985664,1046,1336.3980017602444,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9998582702105823,0.011912696913664686,-0.9879455732969176,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.2,Exploration,24666,24661,24661,24662,24666,24692,True,24666,1331.694,1331.748,1331.964,1333.368,1.7455374706221063,0.49809228520782417,1.7642620945683372,-0.48065755956117295,1.7642620945683372,-0.48065755956117295,1.231166126715843,0.46495593610472474,WCL30,081723,green_l,saline,2023-02-28,,,170
1049,1338.6930003762245,1048,1338.4160052984953,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999845308593543,0.011912696913664686,-0.9880718339456896,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,24703,24698,24698,24699,24703,24733,True,24703,1333.692,1333.746,1333.962,1335.5819999999999,1.6808655280003775,0.2010858157932215,1.4094906539642258,-0.5027423554685682,1.4094906539642258,-0.5027423554685682,0.7929500143003623,0.41653468784165026,WCL30,081723,green_l,saline,2023-02-28,,,170
1054,1342.839004844427,1053,1342.3690013587475,False,True,0.9,0.09999999999999998,True,R,A,LR,AB,LLR,AAB,1,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999983116159751,0.011912696913664686,-0.9880856147023104,1.0,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,24780,24771,24771,24773,24780,24792,True,24780,1337.634,1337.742,1338.12,1338.768,3.2328983874756374,2.886518979538897,1.3678146678430456,0.7161388573287604,1.3678146678430456,0.7161388573287604,-1.2487651363552017,-1.9104115751447814,WCL30,081723,green_l,saline,2023-02-28,,,170
1057,1345.5220017582178,1056,1345.138006657362,True,False,0.9,0.09999999999999998,True,L,A,RL,AB,LRL,ABA,1,1,1,1,1,0,0,1,0,0,111,100,RLL,100,0.9999983116159751,0.8921549130605954,-0.10784339855537972,1.0,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.4,Exploration,24830,24823,24822,24823,24829,24844,True,24829,1340.388,1340.442,1340.766,1341.576,-1.348533873144626,-2.5202279455385512,-3.6469310026250312,-6.000970376530026,-3.6469310026250312,-6.000970376530026,-0.8467154271246962,-1.8311205956523466,WCL30,081723,green_l,saline,2023-02-28,,,170
1059,1346.9100046902895,1058,1346.6150052845478,True,False,0.9,0.09999999999999998,False,l,a,Ll,Aa,RLl,ABb,0,1,0,1,1,1,1,1,0,0,111,010,LRL,110,0.999999815720816,0.8921549130605954,-0.10784490266022062,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.4,Exploration,24855,24850,24850,24851,24855,24860,True,24855,1341.9,1341.954,1342.17,1342.44,0.7024042990742074,-0.36463667757838414,2.6807786989595193,0.7584645890126139,2.6807786989595193,0.7584645890126139,5.966648533449892,3.0726321490848023,WCL30,081723,green_l,saline,2023-02-28,,,170
1061,1348.9109996706247,1060,1348.5290061682463,False,True,0.9,0.09999999999999998,True,R,A,lR,aB,LlR,AaB,1,0,0,0,1,0,1,1,1,1,011,001,LLR,011,0.10914528172656512,0.8921549130605954,0.7830096313340302,0.8,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.6,Exploration,24892,24885,24885,24886,24892,24904,True,24892,1343.79,1343.844,1344.168,1344.816,-0.015149479372868292,-0.9054221664955551,-0.3458184229585579,-1.4425612709276712,-0.3458184229585579,-1.4425612709276712,2.7310455363874917,0.6211520650976338,WCL30,081723,green_l,saline,2023-02-28,,,170
1063,1351.770006492734,1062,1351.4350052922964,False,True,0.9,0.09999999999999998,False,r,a,Rr,Aa,lRr,aBb,0,1,1,1,0,0,0,1,0,1,101,100,RLL,101,0.10914528172656512,0.9882292154340622,0.879083933707497,0.6,0.6,0.09999999999999998,0.5,0.5,0.6,Right Bias,24945,24939,24939,24939,24945,24951,True,24945,1346.706,1346.706,1347.03,1347.354,0.45422502284972294,-1.1050143411627413,1.062140212122077,-0.9988423036227494,1.062140212122077,-0.9988423036227494,1.0361696817636221,0.08310969531422902,WCL30,081723,green_l,saline,2023-02-28,,,170
1065,1360.350999981165,1064,1359.9980045109987,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,RrL,AaB,1,0,1,0,1,1,1,0,0,0,010,110,RRL,010,0.10914528172656512,0.10786057600543209,-0.0012847057211330393,0.6,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.6,Exploration,25104,25098,25098,25099,25104,25116,True,25104,1355.292,1355.346,1355.616,1356.264,1.6430352408597526,-1.22218996518181,-0.6360982301025673,-2.081256637624704,-0.6360982301025673,-2.081256637624704,-1.5878644452860824,-2.4306190094042677,WCL30,081723,green_l,saline,2023-02-28,,,170
1067,1362.0270017534494,1066,1361.5949984639883,False,True,0.9,0.09999999999999998,False,r,a,Lr,Ab,rLr,aBa,1,1,0,1,0,1,0,1,1,1,101,011,LRR,101,0.9027673928786606,0.10786057600543209,-0.7949068168732285,0.4,0.6,0.09999999999999998,0.5,0.5,0.6,Right Bias,25135,25127,25127,25128,25135,25138,True,25135,1356.858,1356.912,1357.29,1357.452,0.2332743191315047,-0.35126706732699897,1.175073225066608,0.1964434923027739,1.175073225066608,0.1964434923027739,1.6537937378889114,0.25877875791219074,WCL30,081723,green_l,saline,2023-02-28,,,170
1069,1372.1529979258776,1068,1371.7620022594929,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,LrL,AbA,1,0,1,1,1,0,1,0,1,0,010,101,RLR,110,0.9027673928786606,0.011772475124724596,-0.890994917753936,0.6,0.6,0.09999999999999998,0.5,0.5,0.8,Right Bias,25323,25316,25315,25316,25323,25336,True,25323,1367.01,1367.064,1367.442,1368.144,3.561260852694383,-2.066665467164361,-1.1482080145291853,-3.247326966228058,-1.1482080145291853,-3.247326966228058,-0.8350083176429103,-1.6357465141089174,WCL30,081723,green_l,saline,2023-02-28,,,170
1074,1426.7150033265352,1073,1426.3730015605688,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,1,1,0,1,101,010,LRL,111,0.9893875177470735,0.011772475124724596,-0.9776150426223489,0.6,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.6,Exploration,26333,26327,26327,26327,26333,26346,True,26333,1421.658,1421.658,1421.982,1422.684,-1.5482414613173399,-2.228600824352195,-1.5301160918443697,-2.4342312668938617,-1.5301160918443697,-2.4342312668938617,1.2258047972446167,-0.1279918703745404,WCL30,081723,green_l,saline,2023-02-28,,,170
1076,1432.9920060932636,1075,1432.6430037617683,False,True,0.9,0.09999999999999998,True,R,A,LR,AB,LLR,AAB,1,1,0,0,1,0,1,0,1,1,110,001,LLR,011,0.9988416974212351,0.011772475124724596,-0.9870692222965105,0.8,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.8,Exploration,26449,26443,26443,26443,26449,26464,True,26449,1427.922,1427.922,1428.246,1429.056,3.5094402393266244,2.0222567068716866,4.047730951315478,0.5595518379333518,4.047730951315478,0.5595518379333518,-0.5811924128778634,-1.057377529455082,WCL30,081723,green_l,saline,2023-02-28,,,170
1078,1434.562999382615,1077,1434.1810058802366,True,False,0.9,0.09999999999999998,False,l,a,Rl,Ab,LRl,ABa,1,1,1,1,1,0,0,1,0,1,111,100,RLL,101,0.9988416974212351,0.892139608511117,-0.10670208891011812,0.6,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.8,Exploration,26479,26471,26472,26473,26479,26483,True,26479,1429.488,1429.542,1429.866,1430.0819999999999,-0.45918258945756874,-0.9460139715933801,-0.1564106037077382,-0.792724097875143,-0.1564106037077382,-0.792724097875143,0.09469062535227643,-0.5941972605815102,WCL30,081723,green_l,saline,2023-02-28,,,170
1080,1457.986006513238,1079,1457.6169982552528,False,True,0.9,0.09999999999999998,False,r,a,lr,ab,Rlr,Aba,1,0,0,1,1,1,1,1,0,0,011,010,LRL,110,0.10901887855519121,0.892139608511117,0.7831207299559257,0.6,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.8,Exploration,26912,26905,26905,26906,26912,26916,True,26912,1452.87,1452.924,1453.248,1453.464,3.54621975247431,1.8343641028412556,1.1818373740654613,0.3050838021723308,1.1818373740654613,0.3050838021723308,1.3101162395577468,0.24331935625389503,WCL30,081723,green_l,saline,2023-02-28,,,170
1082,1462.1299993246794,1081,1461.579006537795,False,True,0.9,0.09999999999999998,False,r,a,rr,aa,lrr,abb,0,0,1,1,0,0,1,1,1,1,001,101,RLR,111,0.10901887855519121,0.09737284685416214,-0.01164603170102907,0.4,0.6,0.09999999999999998,0.5,0.5,0.6,Right Bias,26989,26979,26979,26979,26989,26991,True,26989,1456.866,1456.866,1457.406,1457.514,-0.8617494795075932,-2.4029530255030545,-1.2588123734647332,-2.9914171115831856,-1.2588123734647332,-2.9914171115831856,-1.2373872116991742,-3.321540472350907,WCL30,081723,green_l,saline,2023-02-28,,,170
1084,1465.2800023555756,1083,1464.6459985524416,False,True,0.9,0.09999999999999998,False,r,a,rr,aa,rrr,aaa,0,0,1,0,0,1,1,0,0,1,000,110,RRL,011,0.10901887855519121,0.010627788760895457,-0.09839108979429576,0.2,0.8,0.09999999999999998,0.7000000000000001,0.7000000000000001,0.6,Right Bias,27047,27036,27036,27037,27047,27049,True,27047,1459.944,1459.998,1460.538,1460.646,5.28372740561255,3.007213061647882,3.056724973904677,1.2850680492738917,3.056724973904677,1.2850680492738917,2.952224125550416,0.7722878753316341,WCL30,081723,green_l,saline,2023-02-28,,,170
1086,1467.3700030893087,1085,1466.9619988650084,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,rrL,aaB,1,0,1,0,0,1,0,0,1,1,000,111,RRR,001,0.10901887855519121,0.0011599732121972753,-0.10785890534299394,0.2,0.6,0.09999999999999998,0.5,0.5,0.6,Right Bias,27086,27079,27078,27079,27086,27103,True,27086,1462.212,1462.266,1462.644,1463.562,-1.9378550035643156,-2.4657045358754046,-1.5161969101906987,-2.4947963018600414,-1.5161969101906987,-2.4947963018600414,1.4868558873056432,-0.10536229038940778,WCL30,081723,green_l,saline,2023-02-28,,,170
1088,1469.2279994487762,1087,1468.7540028244257,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,0,0,1,0,100,011,LRR,100,0.9027535965663674,0.0011599732121972753,-0.9015936233541701,0.4,0.6,0.09999999999999998,0.5,0.5,0.4,Right Bias,27120,27112,27112,27113,27121,27143,True,27121,1464.048,1464.102,1464.5339999999999,1465.722,1.855204287252487,-0.20174262081281483,-0.36353606115125875,-2.5777002411921193,-0.36353606115125875,-2.5777002411921193,-0.29563372412485117,-0.8168885281973748,WCL30,081723,green_l,saline,2023-02-28,,,170
1090,1471.2089985609055,1089,1470.7910064607859,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,1,0,1,0,110,001,LLR,010,0.9893860119444039,0.0011599732121972753,-0.9882260387322066,0.6,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.2,Exploration,27157,27149,27149,27150,27157,27184,True,27157,1466.046,1466.1,1466.478,1467.936,0.1809415323703161,-0.4207427725945657,0.5860625048107554,-0.9992347453274748,0.5860625048107554,-0.9992347453274748,0.8946673943630017,0.2547252610702925,WCL30,081723,green_l,saline,2023-02-28,,,170
1093,1475.5100011825562,1092,1475.2050038427114,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,1,111,000,LLL,001,0.9988415330699483,0.0011599732121972753,-0.997681559857751,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,27237,27231,27231,27232,27237,27254,True,27237,1470.474,1470.528,1470.798,1471.716,2.0250320324213757,0.7828022094518856,0.5239695542980999,-0.47750065059020214,0.5239695542980999,-0.47750065059020214,-1.9898767722364386,-2.735703488068608,WCL30,081723,green_l,saline,2023-02-28,,,170
1099,1479.5310012996197,1098,1479.2670015245676,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9998735587772482,0.0011599732121972753,-0.9987135855650509,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.2,Exploration,27311,27306,27306,27307,27311,27327,True,27311,1474.524,1474.578,1474.794,1475.658,6.436575862927734,1.9783228429976125,3.6354518437014245,0.6870793079748585,3.6354518437014245,0.6870793079748585,4.70316645073045,2.550589116294737,WCL30,081723,green_l,saline,2023-02-28,,,170
1101,1481.0380037873983,1100,1480.7520065456629,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999861995345778,0.0011599732121972753,-0.9988262263223805,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,27339,27334,27334,27334,27339,27370,True,27339,1476.036,1476.036,1476.306,1477.98,4.648863117543231,1.384692360477785,2.348834043377485,-0.36900309361351147,2.348834043377485,-0.36900309361351147,-0.5376116218630568,-1.0593992820846445,WCL30,081723,green_l,saline,2023-02-28,,,170
1103,1483.840000256896,1102,1483.50999802351,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999984937440359,0.0011599732121972753,-0.9988385205318386,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,27391,27385,27385,27385,27391,27417,True,27391,1478.79,1478.79,1479.114,1480.518,-1.548815387739709,-2.201540409265067,-1.745122937125126,-2.8283246795856547,-1.745122937125126,-2.8283246795856547,1.3308343939234157,0.0802092681551642,WCL30,081723,green_l,saline,2023-02-28,,,170
1105,1485.9230004251003,1104,1485.5949997901917,True,False,0.09999999999999998,0.9,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999998355992381,0.0011599732121972753,-0.9988398623870408,1.0,0.0,0.9,-0.9,0.9,0.0,Left Bias,27430,27424,27423,27424,27430,27457,True,27430,1480.8419999999999,1480.896,1481.22,1482.6779999999999,2.8083711045923585,-0.953920132179961,0.4297445510185783,-2.8407284610384513,0.4297445510185783,-2.8407284610384513,2.237524366591512,1.6139715337871596,WCL30,081723,green_l,saline,2023-02-28,,,170
1110,1490.013000369072,1109,1489.7000066936016,True,False,0.09999999999999998,0.9,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999999820564293,0.0011599732121972753,-0.998840008844232,1.0,0.0,0.9,-0.9,0.9,0.0,Left Bias,27505,27500,27500,27501,27505,27527,True,27505,1485.0,1485.054,1485.27,1486.458,4.338251348376345,0.2562930579335375,0.22427341109890125,-1.8446150808669959,0.22427341109890125,-1.8446150808669959,-1.025920154057359,-1.415356809300037,WCL30,081723,green_l,saline,2023-02-28,,,170
